order_id,region_id,hour,date,day_of_week,is_weekend,weather,temperature,humidity,wind_speed,region_type,region_density,avg_income,price,price_level,price_increase,price_increase_pct,order_volume,ontime_rate,rider_supply,gmv,user_complaint_rate,competitor_price,holiday,promotion_active,historical_ontime_rate,historical_rider_supply,historical_order_volume,is_peak,true_cate,selection_bias,price_elasticity
ORD_20240224_R07_10,R07,10,2024-02-24,5,True,sunny,7.8,73.2,6.6,university,0.3,10.0,5.34,low,0.34,0.068,104,0.83,35,0.376,0.033,4.51,False,False,0.857,29,104,False,0.02,0.0,-0.4
ORD_20240224_R07_11,R07,11,2024-02-24,5,True,sunny,-1.6,40.0,5.5,university,0.3,10.0,7.38,low,0.88,0.135,13,0.863,35,0.522,0.055,6.57,False,True,0.906,37,143,True,0.02,0.0,-0.4
ORD_20240224_R07_12,R07,12,2024-02-24,5,True,sunny,5.1,53.0,23.9,university,0.3,10.0,8.97,medium,2.47,0.38,140,0.838,24,0.611,0.062,5.99,False,False,0.811,26,138,True,0.02,0.0,-0.4
ORD_20240224_R07_13,R07,13,2024-02-24,5,True,rainy,-6.8,70.8,19.5,university,0.3,10.0,6.88,medium,1.88,0.376,61,0.784,20,0.254,0.016,6.12,False,False,0.826,17,34,False,0.02,0.6,-0.4
ORD_20240224_R07_14,R07,14,2024-02-24,5,True,sunny,4.2,65.4,6.7,university,0.3,10.0,4.23,low,-0.77,-0.154,50,0.81,24,0.162,0.03,5.26,False,False,0.753,18,49,False,0.02,0.0,-0.4
ORD_20240224_R07_15,R07,15,2024-02-24,5,True,rainy,-3.1,85.4,13.2,university,0.3,10.0,7.98,high,2.98,0.596,50,0.776,20,0.227,0.059,6.57,False,False,0.842,15,25,False,0.02,0.6,-0.4
ORD_20240224_R07_16,R07,16,2024-02-24,5,True,snowy,-8.6,73.4,15.0,university,0.3,10.0,9.51,high,4.51,0.902,50,0.727,20,0.254,0.073,4.58,False,False,0.697,18,83,False,0.2,1.0,0.5
ORD_20240224_R07_17,R07,17,2024-02-24,5,True,rainy,0.9,83.7,26.9,university,0.3,10.0,10.81,high,4.31,0.663,111,0.78,20,0.556,0.044,6.67,False,False,0.778,21,100,True,0.02,0.6,-0.4
ORD_20240224_R07_18,R07,18,2024-02-24,5,True,snowy,-1.8,57.4,22.4,university,0.3,10.0,13.85,high,7.35,1.131,87,0.744,20,0.528,0.107,7.18,False,False,0.729,23,80,True,0.2,1.0,0.5
ORD_20240224_R07_19,R07,19,2024-02-24,5,True,sunny,3.1,42.6,10.6,university,0.3,10.0,8.12,medium,1.62,0.249,134,0.895,25,0.545,0.033,6.86,False,False,0.893,31,143,True,0.02,0.0,-0.4
ORD_20240224_R07_20,R07,20,2024-02-24,5,True,sunny,2.7,57.1,4.8,university,0.3,10.0,8.6,medium,2.1,0.323,131,0.882,38,0.555,0.04,5.69,False,False,0.842,39,149,True,0.02,0.0,-0.4
ORD_20240224_R07_21,R07,21,2024-02-24,5,True,sunny,4.8,69.8,10.1,university,0.3,10.0,8.98,medium,2.48,0.382,117,0.829,31,0.511,0.029,6.0,False,False,0.869,24,152,True,0.02,0.0,-0.4
ORD_20240224_R07_22,R07,22,2024-02-24,5,True,sunny,0.9,63.3,3.8,university,0.3,10.0,5.48,low,0.48,0.096,70,0.861,41,0.257,0.034,4.58,False,False,0.895,42,70,False,0.02,0.0,-0.4
ORD_20240224_R07_23,R07,23,2024-02-24,5,True,sunny,7.1,42.9,0.3,university,0.3,10.0,5.23,low,0.23,0.046,71,0.837,21,0.254,0.029,3.21,False,False,0.813,20,90,False,0.02,0.0,-0.4
ORD_20240224_R08_00,R08,0,2024-02-24,5,True,rainy,0.9,90.0,17.1,cbd,0.63,10.1,9.16,high,3.16,0.527,97,0.791,47,0.447,0.036,4.18,False,False,0.786,43,110,False,0.02,0.6,-0.4
ORD_20240224_R08_01,R08,1,2024-02-24,5,True,rainy,-2.4,83.7,10.3,cbd,0.63,10.1,9.49,high,3.49,0.582,50,0.776,60,0.236,0.06,6.61,False,False,0.772,63,48,False,0.02,0.6,-0.4
ORD_20240224_R08_02,R08,2,2024-02-24,5,True,sunny,6.2,53.5,10.3,cbd,0.63,10.1,5.87,low,-0.13,-0.022,122,0.841,47,0.421,0.026,5.04,False,False,0.87,47,124,False,0.02,0.0,-0.4
ORD_20240224_R08_03,R08,3,2024-02-24,5,True,rainy,5.0,94.2,8.0,cbd,0.63,10.1,8.6,medium,2.6,0.433,119,0.778,32,0.525,0.052,3.62,False,False,0.806,36,128,False,0.02,0.6,-0.4
ORD_20240224_R08_04,R08,4,2024-02-24,5,True,rainy,4.3,86.3,15.0,cbd,0.63,10.1,9.06,high,3.06,0.51,94,0.773,53,0.43,0.048,7.23,False,True,0.714,37,86,False,0.02,0.6,-0.4
ORD_20240224_R08_05,R08,5,2024-02-24,5,True,sunny,2.9,54.3,0.3,cbd,0.63,10.1,6.27,low,0.27,0.045,112,0.865,64,0.403,0.039,6.71,False,False,0.879,54,105,False,0.02,0.0,-0.4
ORD_20240224_R08_06,R08,6,2024-02-24,5,True,rainy,-2.8,94.4,8.2,cbd,0.63,10.1,8.78,medium,2.78,0.463,60,0.773,50,0.268,0.049,5.55,False,False,0.749,42,79,False,0.02,0.6,-0.4
ORD_20240224_R08_07,R08,7,2024-02-24,5,True,sunny,5.2,78.0,21.2,cbd,0.63,10.1,10.09,medium,2.59,0.345,208,0.866,68,0.917,0.055,7.64,False,False,0.825,73,200,True,0.02,0.0,-0.4
ORD_20240224_R08_09,R08,9,2024-02-24,5,True,sunny,4.4,70.4,10.1,cbd,0.63,10.1,7.24,medium,1.24,0.207,99,0.842,76,0.389,0.021,5.54,False,False,0.85,81,109,False,0.02,0.0,-0.4
ORD_20240224_R08_10,R08,10,2024-02-24,5,True,sunny,-3.2,43.7,0.9,cbd,0.63,10.1,5.6,low,-0.4,-0.067,146,0.867,58,0.491,0.039,4.51,False,False,0.814,52,140,False,0.02,0.0,-0.4
ORD_20240224_R08_11,R08,11,2024-02-24,5,True,snowy,-9.2,49.5,10.5,cbd,0.63,10.1,14.44,high,6.94,0.925,158,0.711,59,0.937,0.071,7.67,False,False,0.69,59,181,True,0.2,1.0,0.5
ORD_20240224_R08_12,R08,12,2024-02-24,5,True,snowy,-5.7,51.2,5.3,cbd,0.63,10.1,14.04,high,6.54,0.872,198,0.718,33,1.146,0.079,5.59,False,False,0.708,33,208,True,0.2,1.0,0.5
ORD_20240224_R08_13,R08,13,2024-02-24,5,True,rainy,0.6,81.7,5.8,cbd,0.63,10.1,8.44,medium,2.44,0.407,108,0.791,58,0.47,0.043,5.89,False,False,0.79,53,102,False,0.02,0.6,-0.4
ORD_20240224_R08_14,R08,14,2024-02-24,5,True,sunny,1.1,32.1,4.6,cbd,0.63,10.1,6.91,low,0.91,0.152,111,0.874,64,0.424,0.033,7.55,False,False,0.884,67,82,False,0.02,0.0,-0.4
ORD_20240224_R08_15,R08,15,2024-02-24,5,True,sunny,0.4,78.6,2.6,cbd,0.63,10.1,6.0,low,0.0,0.0,106,0.796,53,0.371,0.036,6.33,False,False,0.838,54,88,False,0.02,0.0,-0.4
ORD_20240224_R08_16,R08,16,2024-02-24,5,True,sunny,4.4,37.2,9.2,cbd,0.63,10.1,5.95,low,-0.05,-0.008,135,0.885,59,0.47,0.01,6.77,False,False,0.895,51,139,False,0.02,0.0,-0.4
ORD_20240224_R08_17,R08,17,2024-02-24,5,True,sunny,2.7,89.8,27.8,cbd,0.63,10.1,8.99,low,1.49,0.199,240,0.837,63,0.965,0.031,6.86,False,False,0.84,68,235,True,0.02,0.0,-0.4
ORD_20240224_R08_18,R08,18,2024-02-24,5,True,rainy,-1.1,74.7,5.5,cbd,0.63,10.1,12.97,high,5.47,0.729,131,0.794,49,0.709,0.066,7.88,False,False,0.868,55,143,True,0.15,0.6,0.25
ORD_20240224_R08_19,R08,19,2024-02-24,5,True,snowy,-5.0,45.5,22.7,cbd,0.63,10.1,13.77,high,6.27,0.836,160,0.752,57,0.911,0.076,6.84,False,True,0.739,53,147,True,0.2,1.0,0.5
ORD_20240224_R08_20,R08,20,2024-02-24,5,True,sunny,3.5,62.4,9.8,cbd,0.63,10.1,9.16,medium,1.66,0.221,223,0.831,51,0.91,0.039,7.98,False,False,0.85,49,263,True,0.02,0.0,-0.4
ORD_20240224_R08_21,R08,21,2024-02-24,5,True,sunny,1.7,89.0,2.5,cbd,0.63,10.1,9.17,medium,1.67,0.223,221,0.819,60,0.903,0.038,7.61,False,False,0.837,60,234,True,0.02,0.0,-0.4
ORD_20240224_R08_22,R08,22,2024-02-24,5,True,snowy,-3.3,48.8,22.3,cbd,0.63,10.1,11.06,high,5.06,0.843,82,0.735,61,0.432,0.047,6.22,False,False,0.787,55,103,False,0.2,1.0,0.5
ORD_20240224_R08_23,R08,23,2024-02-24,5,True,snowy,-9.7,36.9,9.5,cbd,0.63,10.1,10.46,high,4.46,0.743,64,0.763,52,0.324,0.058,6.8,False,False,0.727,58,78,False,0.2,1.0,0.5
ORD_20240224_R09_00,R09,0,2024-02-24,5,True,sunny,3.2,83.9,2.4,residential,0.83,26.6,5.15,low,0.15,0.03,144,0.865,81,0.512,0.038,5.26,False,False,0.846,81,148,False,0.02,0.0,-0.4
ORD_20240224_R09_01,R09,1,2024-02-24,5,True,sunny,2.8,44.5,7.9,residential,0.83,26.6,5.49,low,0.49,0.098,169,0.85,83,0.62,0.012,5.95,False,False,0.832,83,163,False,0.02,0.0,-0.4
ORD_20240224_R09_02,R09,2,2024-02-24,5,True,sunny,6.2,55.9,5.3,residential,0.83,26.6,5.68,low,0.68,0.136,153,0.846,83,0.572,0.037,4.93,False,False,0.814,82,155,False,0.02,0.0,-0.4
ORD_20240224_R09_03,R09,3,2024-02-24,5,True,snowy,1.4,40.3,6.5,residential,0.83,26.6,9.28,high,4.28,0.856,113,0.728,60,0.565,0.066,5.11,False,False,0.721,52,100,False,0.2,1.0,0.5
ORD_20240224_R09_04,R09,4,2024-02-24,5,True,snowy,-1.6,72.8,24.8,residential,0.83,26.6,9.7,high,4.7,0.94,145,0.715,66,0.746,0.057,5.56,False,False,0.776,59,132,False,0.2,1.0,0.5
ORD_20240224_R09_05,R09,5,2024-02-24,5,True,sunny,-2.2,72.7,0.5,residential,0.83,26.6,4.78,low,-0.22,-0.044,159,0.864,82,0.544,0.017,4.59,False,False,0.828,78,160,False,0.02,0.0,-0.4
ORD_20240224_R09_06,R09,6,2024-02-24,5,True,snowy,-2.6,79.2,8.4,residential,0.83,26.6,10.57,high,5.57,1.114,151,0.703,92,0.823,0.06,3.0,False,False,0.683,90,177,False,0.2,1.0,0.5
ORD_20240224_R09_07,R09,7,2024-02-24,5,True,sunny,6.0,34.5,10.5,residential,0.83,26.6,8.35,medium,1.85,0.285,216,0.864,87,0.896,0.039,7.24,False,False,0.837,80,202,True,0.08,0.0,-0.1
ORD_20240224_R09_08,R09,8,2024-02-24,5,True,rainy,-3.9,70.2,13.3,residential,0.83,26.6,11.62,high,5.12,0.788,205,0.803,67,1.085,0.052,6.46,False,False,0.826,71,233,True,0.02,0.6,-0.4
ORD_20240224_R09_09,R09,9,2024-02-24,5,True,rainy,-5.1,94.9,12.6,residential,0.83,26.6,7.54,high,2.54,0.508,127,0.806,83,0.557,0.053,3.09,False,False,0.827,86,109,False,0.02,0.6,-0.4
ORD_20240224_R09_10,R09,10,2024-02-24,5,True,snowy,-2.4,85.2,19.0,residential,0.83,26.6,10.36,high,5.36,1.072,138,0.739,59,0.742,0.055,5.52,False,False,0.762,62,111,False,0.2,1.0,0.5
ORD_20240224_R09_11,R09,11,2024-02-24,5,True,sunny,4.3,88.2,13.2,residential,0.83,26.6,8.71,medium,2.21,0.34,248,0.863,97,1.06,0.032,7.89,False,False,0.891,100,247,True,0.08,0.0,-0.1
ORD_20240224_R09_12,R09,12,2024-02-24,5,True,sunny,6.1,31.2,5.6,residential,0.83,26.6,9.43,medium,2.93,0.451,270,0.876,87,1.222,0.044,5.12,False,True,0.914,86,311,True,0.08,0.0,-0.1
ORD_20240224_R09_13,R09,13,2024-02-24,5,True,sunny,0.3,78.2,9.5,residential,0.83,26.6,4.64,low,-0.36,-0.072,199,0.864,88,0.671,0.027,5.53,False,False,0.863,92,196,False,0.02,0.0,-0.4
ORD_20240224_R09_14,R09,14,2024-02-24,5,True,snowy,-9.4,59.7,5.1,residential,0.83,26.6,10.21,high,5.21,1.042,149,0.73,68,0.793,0.06,3.88,False,False,0.722,75,133,False,0.2,1.0,0.5
ORD_20240224_R09_15,R09,15,2024-02-24,5,True,rainy,-2.2,72.6,13.2,residential,0.83,26.6,7.75,high,2.75,0.55,145,0.784,70,0.647,0.064,5.61,False,False,0.777,71,161,False,0.02,0.6,-0.4
ORD_20240224_R09_16,R09,16,2024-02-24,5,True,sunny,10.6,56.2,6.4,residential,0.83,26.6,5.6,low,0.6,0.12,181,0.817,81,0.672,0.03,4.66,False,False,0.802,82,197,False,0.02,0.0,-0.4
ORD_20240224_R09_17,R09,17,2024-02-24,5,True,sunny,6.2,41.6,1.9,residential,0.83,26.6,7.15,low,0.65,0.1,225,0.85,78,0.839,0.034,5.48,False,False,0.836,78,224,True,0.08,0.0,-0.1
ORD_20240224_R09_18,R09,18,2024-02-24,5,True,rainy,-2.3,70.6,21.7,residential,0.83,26.6,11.2,high,4.7,0.723,229,0.782,74,1.178,0.043,7.7,False,False,0.805,73,257,True,0.02,0.6,-0.4
ORD_20240224_R09_19,R09,19,2024-02-24,5,True,rainy,3.2,91.9,8.2,residential,0.83,26.6,11.44,high,4.94,0.76,223,0.818,79,1.166,0.075,6.57,False,False,0.772,82,210,True,0.02,0.6,-0.4
ORD_20240224_R09_20,R09,20,2024-02-24,5,True,snowy,-4.2,53.9,27.2,residential,0.83,26.6,12.76,high,6.26,0.963,177,0.777,67,1.007,0.049,7.08,False,False,0.758,68,176,True,0.2,1.0,0.5
ORD_20240224_R09_21,R09,21,2024-02-24,5,True,rainy,2.7,93.0,12.4,residential,0.83,26.6,11.09,high,4.59,0.706,209,0.793,72,1.067,0.056,6.38,False,False,0.806,65,220,True,0.02,0.6,-0.4
ORD_20240224_R09_22,R09,22,2024-02-24,5,True,snowy,-6.2,43.5,6.2,residential,0.83,26.6,10.17,high,5.17,1.034,128,0.705,47,0.68,0.052,4.73,False,False,0.65,46,145,False,0.2,1.0,0.5
ORD_20240224_R09_23,R09,23,2024-02-24,5,True,snowy,-0.3,44.3,7.8,residential,0.83,26.6,10.79,high,5.79,1.158,156,0.689,65,0.862,0.079,4.24,False,False,0.625,50,162,False,0.2,1.0,0.5
ORD_20240224_R10_00,R10,0,2024-02-24,5,True,sunny,-0.8,62.8,18.7,cbd,0.11,21.3,5.37,low,-0.63,-0.105,50,0.839,35,0.164,0.021,5.53,False,False,0.858,32,58,False,0.02,0.0,-0.4
ORD_20240224_R10_01,R10,1,2024-02-24,5,True,sunny,7.8,61.5,0.6,cbd,0.11,21.3,6.45,low,0.45,0.075,50,0.881,20,0.183,0.04,4.55,False,False,0.892,16,25,False,0.02,0.0,-0.4
ORD_20240224_R10_02,R10,2,2024-02-24,5,True,snowy,-3.1,39.5,8.3,cbd,0.11,21.3,10.23,high,4.23,0.705,50,0.752,20,0.249,0.049,6.04,False,False,0.683,26,52,False,0.2,1.0,0.5
ORD_20240224_R10_03,R10,3,2024-02-24,5,True,sunny,4.9,89.9,1.9,cbd,0.11,21.3,6.89,low,0.89,0.148,50,0.859,20,0.191,0.036,6.46,False,False,0.833,10,47,False,0.02,0.0,-0.4
ORD_20240224_R10_04,R10,4,2024-02-24,5,True,sunny,3.0,61.3,17.1,cbd,0.11,21.3,6.39,low,0.39,0.065,50,0.866,20,0.182,0.049,5.7,False,False,0.816,22,62,False,0.02,0.0,-0.4
ORD_20240224_R10_05,R10,5,2024-02-24,5,True,sunny,-0.6,34.3,1.1,cbd,0.11,21.3,6.52,low,0.52,0.087,52,0.857,20,0.191,0.042,4.64,False,False,0.821,21,59,False,0.02,0.0,-0.4
ORD_20240224_R10_06,R10,6,2024-02-24,5,True,sunny,4.5,37.5,22.1,cbd,0.11,21.3,5.63,low,-0.37,-0.062,50,0.841,20,0.169,0.047,6.2,False,False,0.847,25,33,False,0.02,0.0,-0.4
ORD_20240224_R10_07,R10,7,2024-02-24,5,True,snowy,-7.2,51.0,12.7,cbd,0.11,21.3,14.61,high,7.11,0.948,50,0.73,20,0.299,0.055,5.69,False,False,0.758,23,39,True,0.2,1.0,0.5
ORD_20240224_R10_08,R10,8,2024-02-24,5,True,sunny,1.7,41.9,3.9,cbd,0.11,21.3,9.53,medium,2.03,0.271,118,0.833,20,0.497,0.038,7.79,False,False,0.834,21,124,True,0.02,0.0,-0.4
ORD_20240224_R10_09,R10,9,2024-02-24,5,True,sunny,5.8,62.3,12.2,cbd,0.11,21.3,6.76,low,0.76,0.127,50,0.833,20,0.188,0.025,3.42,False,False,0.796,22,33,False,0.02,0.0,-0.4
ORD_20240224_R10_11,R10,11,2024-02-24,5,True,rainy,4.4,71.5,8.4,cbd,0.11,21.3,13.13,high,5.63,0.751,82,0.837,20,0.449,0.052,6.95,False,False,0.815,20,88,True,0.15,0.6,0.25
ORD_20240224_R10_12,R10,12,2024-02-24,5,True,rainy,0.2,91.0,9.8,cbd,0.11,21.3,12.64,high,5.14,0.685,54,0.777,20,0.286,0.043,8.46,False,False,0.722,18,35,True,0.15,0.6,0.25
ORD_20240224_R10_13,R10,13,2024-02-24,5,True,rainy,-4.1,84.1,6.6,cbd,0.11,21.3,9.74,high,3.74,0.623,50,0.814,20,0.24,0.047,7.99,False,False,0.816,23,72,False,0.02,0.6,-0.4
ORD_20240224_R10_14,R10,14,2024-02-24,5,True,sunny,5.0,50.1,14.2,cbd,0.11,21.3,5.27,low,-0.73,-0.122,50,0.846,20,0.162,0.041,6.22,False,False,0.877,12,70,False,0.02,0.0,-0.4
ORD_20240224_R10_15,R10,15,2024-02-24,5,True,rainy,-1.4,93.1,7.0,cbd,0.11,21.3,8.39,medium,2.39,0.398,50,0.82,20,0.217,0.055,5.03,False,False,0.812,25,49,False,0.02,0.6,-0.4
ORD_20240224_R10_16,R10,16,2024-02-24,5,True,sunny,0.8,44.9,0.8,cbd,0.11,21.3,6.23,low,0.23,0.038,50,0.9,20,0.179,0.026,6.1,False,False,0.906,16,34,False,0.02,0.0,-0.4
ORD_20240224_R10_17,R10,17,2024-02-24,5,True,sunny,12.9,36.0,47.9,cbd,0.11,21.3,10.45,medium,2.95,0.393,102,0.842,23,0.462,0.065,7.05,False,False,0.856,23,103,True,0.02,0.0,-0.4
ORD_20240224_R10_18,R10,18,2024-02-24,5,True,sunny,2.2,71.6,9.6,cbd,0.11,21.3,9.51,medium,2.01,0.268,104,0.879,20,0.437,0.036,6.23,False,False,0.898,23,90,True,0.02,0.0,-0.4
ORD_20240224_R10_19,R10,19,2024-02-24,5,True,rainy,2.4,78.9,8.0,cbd,0.11,21.3,11.47,high,3.97,0.529,107,0.811,20,0.523,0.063,7.24,False,False,0.815,24,112,True,0.15,0.6,0.25
ORD_20240224_R10_20,R10,20,2024-02-24,5,True,sunny,7.3,64.7,1.4,cbd,0.11,21.3,9.27,medium,1.77,0.236,73,0.834,20,0.301,0.042,6.22,False,False,0.787,16,55,True,0.02,0.0,-0.4
ORD_20240224_R10_21,R10,21,2024-02-24,5,True,snowy,-3.2,51.5,11.1,cbd,0.11,21.3,14.57,high,7.07,0.943,50,0.754,20,0.299,0.083,6.75,False,False,0.768,18,45,True,0.2,1.0,0.5
ORD_20240224_R10_22,R10,22,2024-02-24,5,True,sunny,7.6,72.5,20.7,cbd,0.11,21.3,6.25,low,0.25,0.042,50,0.861,20,0.179,0.025,4.47,False,False,0.917,15,70,False,0.02,0.0,-0.4
ORD_20240224_R10_23,R10,23,2024-02-24,5,True,sunny,5.9,80.5,2.6,cbd,0.11,21.3,5.26,low,-0.74,-0.123,50,0.85,20,0.162,0.034,3.62,False,False,0.835,21,51,False,0.02,0.0,-0.4
ORD_20240225_R01_00,R01,0,2024-02-25,6,True,rainy,0.6,90.2,14.1,suburb,0.3,25.7,9.4,medium,2.4,0.343,50,0.725,21,0.217,0.052,7.43,False,False,0.721,24,61,False,-0.05,0.6,-0.75
ORD_20240225_R01_01,R01,1,2024-02-25,6,True,rainy,2.9,87.3,9.7,suburb,0.3,25.7,10.45,medium,3.45,0.493,50,0.776,23,0.235,0.048,5.94,False,False,0.827,13,38,False,-0.05,0.6,-0.75
ORD_20240225_R01_02,R01,2,2024-02-25,6,True,sunny,1.3,48.1,7.0,suburb,0.3,25.7,6.57,low,-0.43,-0.061,74,0.862,20,0.248,0.023,8.85,False,False,0.862,12,62,False,0.02,0.0,-0.4
ORD_20240225_R01_03,R01,3,2024-02-25,6,True,rainy,-0.4,79.3,13.4,suburb,0.3,25.7,10.1,medium,3.1,0.443,50,0.76,20,0.229,0.043,6.45,False,False,0.745,27,50,False,-0.05,0.6,-0.75
ORD_20240225_R01_04,R01,4,2024-02-25,6,True,sunny,5.4,82.5,6.1,suburb,0.3,25.7,6.72,low,-0.28,-0.04,68,0.848,20,0.231,0.04,7.89,False,False,0.865,17,82,False,0.02,0.0,-0.4
ORD_20240225_R01_05,R01,5,2024-02-25,6,True,sunny,1.8,49.3,2.4,suburb,0.3,25.7,6.39,low,-0.61,-0.087,50,0.866,42,0.164,0.042,6.03,False,True,0.867,30,32,False,0.02,0.0,-0.4
ORD_20240225_R01_06,R01,6,2024-02-25,6,True,sunny,-0.9,51.9,4.0,suburb,0.3,25.7,7.8,low,0.8,0.114,75,0.865,49,0.283,0.038,4.69,False,False,0.873,44,59,False,0.02,0.0,-0.4
ORD_20240225_R01_07,R01,7,2024-02-25,6,True,sunny,2.3,33.0,3.3,suburb,0.3,25.7,11.21,medium,2.71,0.319,112,0.816,29,0.498,0.047,8.97,False,False,0.813,27,113,True,0.02,0.0,-0.4
ORD_20240225_R01_08,R01,8,2024-02-25,6,True,sunny,3.6,38.7,18.3,suburb,0.3,25.7,10.38,medium,1.88,0.221,129,0.859,46,0.536,0.046,8.92,False,False,0.845,51,125,True,0.02,0.0,-0.4
ORD_20240225_R01_10,R01,10,2024-02-25,6,True,sunny,2.2,82.8,6.8,suburb,0.3,25.7,5.87,low,-1.13,-0.161,52,0.838,29,0.161,0.033,7.88,False,False,0.844,28,70,False,0.02,0.0,-0.4
ORD_20240225_R01_11,R01,11,2024-02-25,6,True,sunny,6.9,60.9,6.8,suburb,0.3,25.7,10.75,medium,2.25,0.265,196,0.877,28,0.84,0.051,9.39,False,False,0.876,35,202,True,0.02,0.0,-0.4
ORD_20240225_R01_12,R01,12,2024-02-25,6,True,sunny,4.7,55.7,2.7,suburb,0.3,25.7,11.45,medium,2.95,0.347,125,0.843,34,0.567,0.064,8.0,False,False,0.824,40,104,True,0.02,0.0,-0.4
ORD_20240225_R01_13,R01,13,2024-02-25,6,True,sunny,1.6,64.5,16.7,suburb,0.3,25.7,6.97,low,-0.03,-0.004,50,0.824,20,0.174,0.027,7.48,False,False,0.836,18,52,False,0.02,0.0,-0.4
ORD_20240225_R01_14,R01,14,2024-02-25,6,True,sunny,-2.8,65.8,10.6,suburb,0.3,25.7,7.76,low,0.76,0.109,59,0.904,47,0.222,0.024,7.78,False,False,0.915,43,91,False,0.02,0.0,-0.4
ORD_20240225_R01_15,R01,15,2024-02-25,6,True,sunny,5.5,53.1,6.4,suburb,0.3,25.7,7.99,low,0.99,0.141,54,0.852,34,0.208,0.035,5.88,False,False,0.949,38,54,False,0.02,0.0,-0.4
ORD_20240225_R01_16,R01,16,2024-02-25,6,True,sunny,4.7,70.2,43.2,suburb,0.3,25.7,6.76,low,-0.24,-0.034,68,0.823,28,0.232,0.038,5.74,False,False,0.811,32,66,False,0.02,0.0,-0.4
ORD_20240225_R01_17,R01,17,2024-02-25,6,True,sunny,5.2,80.0,0.8,suburb,0.3,25.7,10.29,medium,1.79,0.211,115,0.829,32,0.475,0.028,8.37,False,False,0.861,29,126,True,0.02,0.0,-0.4
ORD_20240225_R01_18,R01,18,2024-02-25,6,True,sunny,1.6,86.7,26.2,suburb,0.3,25.7,11.06,medium,2.56,0.301,128,0.84,36,0.563,0.041,10.62,False,False,0.855,46,124,True,0.02,0.0,-0.4
ORD_20240225_R01_21,R01,21,2024-02-25,6,True,sunny,8.7,51.7,9.3,suburb,0.3,25.7,10.24,medium,1.74,0.205,116,0.867,27,0.477,0.045,6.86,False,False,0.871,23,112,True,0.02,0.0,-0.4
ORD_20240225_R01_22,R01,22,2024-02-25,6,True,rainy,-1.5,87.2,11.5,suburb,0.3,25.7,10.63,high,3.63,0.519,50,0.795,20,0.239,0.055,7.59,False,False,0.802,13,46,False,-0.05,0.6,-0.75
ORD_20240225_R01_23,R01,23,2024-02-25,6,True,snowy,-10.3,65.7,5.9,suburb,0.3,25.7,12.83,high,5.83,0.833,56,0.705,20,0.31,0.064,6.31,False,True,0.664,19,68,False,0.2,1.0,0.5
ORD_20240225_R02_00,R02,0,2024-02-25,6,True,sunny,6.1,40.6,5.1,cbd,0.55,23.4,6.25,low,0.25,0.042,78,0.888,65,0.28,0.033,6.78,False,False,0.918,59,95,False,0.02,0.0,-0.4
ORD_20240225_R02_01,R02,1,2024-02-25,6,True,snowy,-4.1,88.9,6.6,cbd,0.55,23.4,10.91,high,4.91,0.818,97,0.724,49,0.506,0.051,5.45,False,False,0.722,50,92,False,0.2,1.0,0.5
ORD_20240225_R02_02,R02,2,2024-02-25,6,True,sunny,0.5,67.4,13.2,cbd,0.55,23.4,6.4,low,0.4,0.067,90,0.86,65,0.328,0.042,5.24,False,False,0.863,65,95,False,0.02,0.0,-0.4
ORD_20240225_R02_03,R02,3,2024-02-25,6,True,sunny,3.6,57.7,22.4,cbd,0.55,23.4,6.49,low,0.49,0.082,70,0.875,60,0.257,0.034,6.52,False,False,0.871,53,69,False,0.02,0.0,-0.4
ORD_20240225_R02_04,R02,4,2024-02-25,6,True,sunny,4.2,77.2,15.1,cbd,0.55,23.4,7.01,low,1.01,0.168,106,0.85,67,0.408,0.042,4.98,False,False,0.854,66,89,False,0.02,0.0,-0.4
ORD_20240225_R02_05,R02,5,2024-02-25,6,True,sunny,3.3,48.6,6.9,cbd,0.55,23.4,6.08,low,0.08,0.013,85,0.838,48,0.3,0.026,6.56,False,False,0.826,42,89,False,0.02,0.0,-0.4
ORD_20240225_R02_06,R02,6,2024-02-25,6,True,sunny,3.0,54.5,3.8,cbd,0.55,23.4,6.07,low,0.07,0.012,138,0.88,67,0.486,0.026,6.81,False,False,0.879,71,122,False,0.02,0.0,-0.4
ORD_20240225_R02_07,R02,7,2024-02-25,6,True,snowy,2.1,65.6,11.5,cbd,0.55,23.4,13.69,high,6.19,0.825,131,0.781,33,0.742,0.077,7.09,False,False,0.759,38,149,True,0.2,1.0,0.5
ORD_20240225_R02_08,R02,8,2024-02-25,6,True,sunny,8.0,30.7,0.9,cbd,0.55,23.4,10.21,medium,2.71,0.361,187,0.87,58,0.832,0.051,7.85,False,False,0.837,52,183,True,0.02,0.0,-0.4
ORD_20240225_R02_09,R02,9,2024-02-25,6,True,rainy,-1.1,91.4,5.2,cbd,0.55,23.4,9.04,high,3.04,0.507,107,0.784,33,0.488,0.043,5.06,False,False,0.818,25,128,False,0.02,0.6,-0.4
ORD_20240225_R02_10,R02,10,2024-02-25,6,True,rainy,0.7,90.5,14.2,cbd,0.55,23.4,8.17,medium,2.17,0.362,7,0.771,34,0.319,0.037,8.72,False,False,0.793,33,91,False,0.02,0.6,-0.4
