user_id,user_type,device_type,group,historical_dwell_time,dwell_time,ctr,retention_next_day
U_15123,old,Android,control,183.77119056659686,172.45015944549746,0.046731885516200146,0
U_15124,old,iOS,treatment,458.4008346668188,657.7287488871011,0.11678677996839949,0
U_15125,old,iOS,treatment,1701.4470688863316,1523.0226043671641,0.12365568686928889,1
U_15126,old,Android,treatment,4006.2488545724336,5695.920632254462,0.07248283382622714,0
U_15127,new,Android,treatment,302.70871839888144,283.9015802124359,0.03174449083284438,0
U_15128,old,Android,treatment,1592.1994428641945,1862.4720295687162,0.10188990654552876,1
U_15129,old,iOS,treatment,1110.5893061283111,1252.463424325286,0.09742435815492942,0
U_15130,old,iOS,control,3215.347863854557,2964.477185904907,0.1066650302765102,1
U_15131,old,Android,control,566.2171958425592,624.8023427566484,0.09742212279906759,0
U_15132,new,Android,control,1269.599635378676,1268.6114018761525,0.10898355242684603,0
U_15133,new,iOS,treatment,533.4910068585618,518.4640594267798,0.009755555388929872,1
U_15134,old,Android,treatment,1793.0095627155038,2164.6237201099825,0.01930903000676479,0
U_15135,old,iOS,control,1585.0404855787845,1419.5416390927198,0.028808962812614622,0
U_15136,old,iOS,treatment,1226.34947362894,1330.3607549589738,0.21050290934149188,0
U_15137,new,iOS,control,1319.0199007242095,1022.7819290649112,0.0766073510929865,0
U_15138,old,iOS,treatment,1553.308691574749,1709.0982654532775,0.12904248952082645,0
U_15139,old,Android,control,1348.80641785028,1448.794353390021,0.009994009894655667,1
U_15140,old,Android,control,1127.8711083388139,1134.1519266934617,0.011154209395129056,0
U_15141,new,Android,treatment,957.641484970216,1315.8380070657238,0.08455271317994653,0
U_15142,old,Android,treatment,1791.5836450491743,2942.6200476129748,0.11321961548344504,0
U_15143,old,Android,control,679.8734806732598,632.5320141383904,0.0024868951951899946,1
U_15144,old,Android,treatment,1134.1552693684223,1171.0184423600665,0.1467240228294668,1
U_15145,old,Android,control,644.8847582066062,754.1749787540828,0.12978839428169792,1
U_15146,old,Android,treatment,1452.9395350923253,1800.6742548077489,0.02311965425690977,0
U_15147,old,Android,control,933.8862316991575,1093.0028339359853,0.12882458192818083,0
U_15148,old,Android,treatment,2779.0013220617716,3475.3997099183166,0.12648167513317937,0
U_15149,new,iOS,control,1541.600352146967,9870.706076633169,0.12452982633141833,1
U_15150,old,Android,control,716.9610648304803,696.6690898672014,0.12631122083321944,0
U_15151,new,Android,control,898.3402436368494,956.6573631145087,0.05925733869093041,0
U_15152,old,Android,control,2499.9690992727233,2420.802366915588,0.06366874668367624,0
U_15153,old,iOS,control,1303.7157439547868,1542.1981895342115,0.09246389299785839,0
U_15154,old,Android,control,837.6885454406422,674.0455972660016,0.11868819454234393,0
U_15155,old,Android,control,625.9669440378252,739.9690112610459,0.14542293248880575,1
U_15156,new,iOS,control,1782.5653481799993,1281.646459706556,0.02019352610003234,0
U_15157,old,Android,control,3088.34585861009,3155.5647653838705,0.06230125050627897,1
U_15158,old,iOS,control,1270.1144684021579,1207.0451441285088,0.20123908892138617,0
U_15159,new,iOS,control,1661.215481108992,1283.3664456430029,0.05815383042941261,1
U_15160,old,Android,control,139.91736008034215,96.68248830595186,0.02161067843635574,1
U_15161,new,Android,control,2603.0483613184892,2174.51579678745,0.09326160417153415,1
U_15162,old,Android,treatment,1323.0097621270331,1571.8495426826476,0.2265734705964842,1
U_15163,old,Android,control,1680.1555135960655,1528.3910659706723,0.09106782870813536,1
U_15164,new,iOS,treatment,696.439261699568,634.7112577953551,0.10344757231042695,0
U_15165,old,iOS,control,4581.521249866546,5510.846927446764,0.14652319433826147,1
U_15166,new,iOS,control,385.21802170923627,314.01906010742533,0.1060270723619129,0
U_15167,new,iOS,control,2927.672520134404,3225.9074925630516,0.06675730221961389,0
U_15168,new,Android,control,1235.7229965542258,1070.9398894853557,0.058007338653313284,0
U_15169,old,Android,control,2468.4649527966085,2052.7238885775087,0.12166789263193496,0
U_15170,old,iOS,treatment,1152.693591951258,1236.9791964011652,0.002520236996377003,0
U_15171,old,iOS,treatment,526.7073223838084,679.3076752875309,0.0743950112028741,1
U_15172,new,Android,treatment,1894.67647197914,1625.296197750936,0.19433588372876187,0
U_15173,new,iOS,treatment,1154.6140881098174,1300.750997902738,0.011031487087535742,1
U_15174,old,Android,control,4458.283715218383,3815.7826174406437,0.27813310038445505,1
U_15175,old,Android,control,1284.5957172715566,1134.1502506157174,0.05445401402566386,1
U_15176,old,iOS,treatment,1072.5939906920412,1341.7223686829443,0.1652803162758983,1
U_15177,new,iOS,treatment,2732.208000393759,3912.8066030494883,0.062204884745636665,0
U_15178,old,Android,treatment,6923.908620366292,7053.731856953498,0.050827101925316136,0
U_15179,old,iOS,control,1511.2586538259582,1674.4475180918969,0.07997004937299082,1
U_15180,old,iOS,treatment,821.4034400978886,923.791304347108,0.033238330104560995,0
U_15181,old,iOS,treatment,2868.7882220827883,3144.1069996588362,0.012637357572076931,0
U_15182,new,Android,treatment,734.4914172515308,920.7312010089836,0.04045007065739916,1
U_15183,old,Android,control,2422.682429951214,2116.1442459812165,0.014397286057731102,0
U_15184,old,iOS,control,1219.0164299219691,1007.9839821040092,0.11315675247350719,0
U_15185,old,Android,treatment,5241.859609463885,6612.349652982882,0.12004486789609456,1
U_15186,old,Android,treatment,857.1635864462532,1253.4103679593013,0.09318258511283174,1
U_15187,old,Android,treatment,2203.1515061925784,2892.185075041205,0.12667961993485624,0
U_15188,old,iOS,control,1014.6092184661625,800.4732977105523,0.025782416256454842,0
U_15189,new,Android,control,718.517106732044,652.1980089676688,0.02432047780381246,1
U_15190,old,Android,treatment,1078.7690086963075,1459.9939899072463,0.04896355509732445,0
U_15191,old,iOS,treatment,2708.3824126650406,3953.8496928250975,0.27946701088919046,1
U_15192,old,iOS,treatment,3127.2549283702124,3816.758051064368,0.09948576644921442,1
U_15193,old,iOS,treatment,2343.524918271378,2525.1163715384073,0.02547645946144689,1
U_15194,new,iOS,treatment,825.5154589265568,1111.6845632491506,0.04675154354853896,0
U_15195,old,iOS,control,1678.010948758224,1659.2356208685987,0.14121489186886774,0
U_15196,old,Android,control,3076.0378695836866,2796.51435221109,0.11142092894841027,1
U_15197,new,Android,treatment,1892.8596996003344,1806.6606269982374,0.023339628002090797,0
U_15198,old,iOS,treatment,174.33868660131506,168.84383674265518,0.09735137388936177,0
U_15199,new,Android,treatment,723.8737696742854,1114.070707885885,0.03128119115601289,1
U_15200,old,Android,control,1253.6484687445213,1520.855716572294,0.025684794663492567,1
U_15201,old,Android,treatment,2562.202293090335,2725.763251486268,0.16897193015115622,1
U_15202,old,Android,control,1421.9774224574503,,0.0913208769311485,0
U_15203,old,iOS,treatment,2666.620160021191,3398.326024700458,0.1233777587966598,0
U_15204,old,Android,control,632.8869234619946,677.8954366135332,0.11952819176593446,0
U_15205,old,Android,treatment,1846.9003002635964,1944.6543057190847,0.0395877730296363,0
U_15206,old,Android,control,3082.156859209057,2844.4637679148086,0.17147398721642154,1
U_15207,old,Android,treatment,461.1457214489608,540.6891831296381,0.04946505056119593,1
U_15208,old,iOS,treatment,11205.221585798918,9323.840543623814,0.07327425436888307,1
U_15209,new,iOS,treatment,2333.450866872506,2336.0996527509665,0.06770745971331572,0
U_15210,old,Android,treatment,1501.6248423613317,1773.11060228376,0.150999502129874,0
U_15211,new,Android,treatment,463.89965939342494,599.4242628429621,0.040867155349577244,0
U_15212,old,Android,treatment,1303.9485248137128,1396.3607706984487,0.07336895746404465,0
U_15213,old,iOS,control,1604.0104041438162,1799.4121011182144,0.21921053917883007,0
U_15214,old,Android,treatment,2133.9935994569637,1739.8291769550242,0.1408005312143959,0
U_15215,old,Android,treatment,4982.808997182946,6908.985273800204,0.13072984190978412,0
U_15216,old,Android,control,1024.891068751315,886.4774339457879,0.08073163066907865,0
U_15217,old,iOS,control,2352.8632203702314,2398.840392001896,0.073622111695208,0
U_15218,new,iOS,treatment,320.04174270649037,366.7126572428328,0.006260600297305165,1
U_15219,new,Android,treatment,646.4618535215906,720.1902385310576,0.058194845751122784,1
U_15220,new,Android,control,1216.542674834001,1197.0573548523473,0.12654109940737854,0
U_15221,old,Android,control,2607.7169348295615,2122.0884784943687,0.07050779277342167,0
U_15222,new,Android,control,492.65482761142187,426.9193334484395,0.06680186733632996,1
U_15223,old,Android,treatment,1054.2522536242448,1429.9544993218562,0.02139400000220137,0
U_15224,old,iOS,treatment,4825.4809885805535,5183.841424561742,0.07905431732490056,0
U_15225,new,iOS,control,2279.9793366320705,2244.6525638669837,0.04211340043644253,1
U_15226,old,iOS,control,1772.2162495871762,1375.5713229969306,0.11619780337346236,1
U_15227,old,iOS,control,250.61158351387616,282.8868479680651,0.06940197879056562,0
U_15228,new,Android,treatment,6709.641504413081,5812.185001146246,0.14151871504218796,0
U_15229,old,Android,control,1476.2718047469234,1679.1033150273374,0.25971043872813687,0
U_15230,old,iOS,control,1168.1385064806577,981.9293271460398,0.1418983367690151,0
U_15231,old,Android,treatment,987.6540122701025,1342.7827124928444,0.06827717861788024,1
U_15232,old,Android,control,2027.0037912994578,2030.1029529950054,0.11101910196394024,0
U_15233,old,Android,treatment,2043.6372367143574,2209.3760956875567,0.035244313003369755,0
U_15234,old,iOS,control,3209.0258148454604,3979.3853969490137,0.03292001210445756,1
U_15235,new,Android,treatment,429.03780210683124,458.5751203205615,0.02922849796834207,1
U_15236,old,iOS,treatment,1168.2059613060303,1303.670218160703,0.19152709529705989,1
U_15237,old,Android,control,7613.337829524384,8651.551115976494,0.011964874248513968,0
U_15238,new,Android,control,1077.1428118787467,837.9432514834663,0.08313134714162145,1
U_15239,old,iOS,treatment,1306.622559979437,957.3514891665867,0.1038113560829362,0
U_15240,old,Android,treatment,706.2195557460968,978.0875699308082,0.14418329142739028,0
U_15241,old,Android,control,2248.3858365163323,1966.336374212773,0.0930968115184057,1
U_15242,old,Android,treatment,3422.1865255465477,4561.905260995146,0.17740447697466533,0
U_15243,old,Android,control,3019.632770304315,3040.541781890697,0.09954321969590461,0
U_15244,old,iOS,treatment,1219.4798522547374,1187.7415048065661,0.057618509857364865,1
U_15245,old,iOS,treatment,2002.6412509958275,2578.378558137083,0.07899882174691829,0
U_15246,old,Android,control,5713.276388398318,5361.764038937508,0.10599500449870905,0
U_15247,old,iOS,treatment,3533.0832860452842,3495.3173125345465,0.04775501782223204,0
U_15248,old,Android,control,801.0234266026653,674.7064732378662,0.05236166215266569,0
U_15249,old,iOS,treatment,195.6674110297001,170.8739121363999,0.06973767488135872,0
U_15250,old,iOS,treatment,1901.9565391353271,2379.9855545676874,0.03790673875309721,0
U_15251,old,Android,treatment,2841.4645603279487,2882.4784536739444,0.08141847384125402,0
U_15252,old,iOS,treatment,627.5609473821952,736.6650434206979,0.0887959037670585,0
U_15253,new,Android,treatment,893.693741654177,938.8797515042252,0.01836493493415076,0
U_15254,old,Android,treatment,1214.710595492425,1230.9202614723051,0.030951819721276124,1
U_15255,old,Android,control,1630.5121466941669,1258.0461743791038,0.1206219957713297,1
U_15256,new,Android,control,582.0973685360783,803.3273294762803,0.1473281746909324,0
U_15257,old,iOS,control,4211.731754428461,4181.070857310679,0.08163758689024014,0
U_15258,old,Android,treatment,1688.499412015249,2537.373550897741,0.025168148762550465,1
U_15259,old,Android,control,742.4881256500736,872.2308850075931,0.11727540059771392,0
U_15260,new,Android,control,1875.001027115487,1784.6732365902312,0.04245523442964418,0
U_15261,old,Android,control,545.591381643718,560.4012936209501,0.12390726188060748,0
U_15262,old,Android,control,4191.508152645169,4287.021588439784,0.10484447043021039,0
U_15263,new,Android,treatment,1988.7116633359212,2741.9571103799526,0.07680659374129982,1
U_15264,old,Android,treatment,4559.830010192113,6050.349813027166,0.0767848100390463,0
U_15265,old,iOS,control,1321.6328902362393,1161.5951583552924,0.16703305970748855,0
U_15266,new,iOS,control,605.1664713862705,637.0846609748858,0.09174439393482337,0
U_15267,old,Android,control,1604.29196645537,1797.8452219221729,0.08319638844217625,0
U_15268,old,iOS,treatment,1402.0222785337066,1362.7215307716306,0.05013152893549058,1
U_15269,old,iOS,treatment,889.8308234439294,,0.07451987985385479,1
U_15270,new,iOS,treatment,577.9550584043966,750.1678710958405,0.03870818728418039,1
U_15271,new,Android,control,671.3539441877488,585.0037971824984,0.3426020430456584,1
U_15272,new,iOS,control,352.97308733137163,,0.0724425125065095,1
U_15273,old,Android,treatment,2580.1195621738793,3574.5070161620315,0.04373882169098808,0
U_15274,old,iOS,treatment,1438.5381121841342,1607.2788810573816,0.028816318849759378,0
U_15275,new,Android,control,703.2356120512284,599.648118903693,0.1788133202389688,1
U_15276,new,Android,treatment,370.22518720335654,452.75883398815114,0.0603679937064656,1
U_15277,old,Android,control,592.8384923313139,644.1357017306356,0.08614362985065145,0
U_15278,old,iOS,treatment,7058.244376420779,8446.655546391725,0.14236404607627456,1
U_15279,old,Android,treatment,908.154407812616,1252.391357981495,0.3352998733703727,0
U_15280,old,Android,treatment,2444.615433088667,3401.9939121555167,0.0420608356750654,0
U_15281,old,Android,treatment,1708.426350638502,1990.8981530965543,0.11907910663480246,0
U_15282,new,Android,control,97.73346166641666,126.67712451364821,0.018612935040834493,0
U_15283,old,Android,control,6292.923616496774,7787.546421303447,0.11762584419381822,0
U_15284,old,Android,control,2592.784231374335,1821.0555716917988,0.1677722721133817,0
U_15285,old,Android,treatment,811.6622161464757,809.7704068821487,0.10926334367128288,1
U_15286,old,Android,control,1466.3435256552893,970.2886419259294,0.1587858916500536,1
U_15287,new,Android,control,358.9015329541152,341.42042654713,0.22790333801966284,0
U_15288,new,Android,treatment,3879.149261567635,3428.324821408705,0.0758951048904479,1
U_15289,old,Android,control,725.6691687193521,637.030305396408,0.16990476650644276,0
U_15290,new,iOS,control,592.2492436555906,689.1324676686459,0.0754530045876323,0
U_15291,new,Android,treatment,502.0731874540279,399.5085180981304,0.0849258023147627,1
U_15292,new,Android,control,959.7744255747173,978.4519825233712,0.12171672255786607,1
U_15293,new,Android,control,2693.6379681458434,2743.6089023304107,0.039979252898806085,0
U_15294,old,iOS,treatment,6277.455149523717,7315.853551276452,0.04126822632266729,0
U_15295,new,Android,treatment,654.0591873820705,720.2409161235755,0.07145062920155125,1
U_15296,old,Android,treatment,2030.0740981971949,1593.3770172782868,0.030132897521809116,1
U_15297,old,iOS,treatment,1601.5780720240587,1660.3701623604832,0.054388390855690444,1
U_15298,old,Android,control,683.9829398249124,842.2908800205823,0.09258809897315969,0
U_15299,new,iOS,control,6250.6405345118865,5128.458896261079,0.10171352110458505,1
U_15300,old,Android,control,4462.337616325392,5577.8846350967215,0.13853706773287605,0
U_15301,new,Android,control,1047.003384142533,826.0612102396003,0.09558899698987136,1
U_15302,old,iOS,treatment,5317.301739725397,4837.222814265708,0.01744886856172932,0
U_15303,old,iOS,control,3955.6719208536947,3390.9332095064556,0.20964848568706737,0
U_15304,old,Android,control,1601.5216058324897,1872.7592211058368,0.016206270825205968,1
U_15305,old,iOS,control,1946.8953826748066,1787.409364401567,0.08706327613109126,0
U_15306,old,Android,control,5028.722732821728,5289.266129047639,0.1328365996987703,1
U_15307,old,Android,control,703.6615742538924,711.4338951243678,0.10253038151177397,0
U_15308,old,Android,control,5722.568058787637,5675.818526691979,0.12425127436362748,1
U_15309,old,iOS,control,1252.7924998917943,,0.08586990976088336,0
U_15310,old,Android,control,5079.467851117038,5667.302937787589,0.1576245801312037,1
U_15311,old,Android,control,1493.7411771023926,1237.6609420458803,0.02715074211822251,1
U_15312,old,iOS,treatment,1965.113660390918,2222.983678971695,0.1555305216511169,0
U_15313,old,iOS,control,1459.389828748333,1841.0435798065062,0.0219557445945759,1
U_15314,old,iOS,control,980.1890770706885,1027.173723349425,0.053436307122502066,0
U_15315,old,Android,treatment,1208.5498739283455,1103.5405034197981,0.07920196589526342,1
U_15316,new,iOS,control,2712.657025773257,7400.194922921524,0.06466109360234452,1
U_15317,old,iOS,control,235.54199044834826,266.99198011354036,0.08164381655037513,0
U_15318,new,Android,control,334.02705994035836,369.2220207176654,0.11994547293416377,1
U_15319,old,Android,treatment,839.5306784814251,853.7341046509499,0.026666378695600217,0
U_15320,new,Android,control,379.8281559963809,422.4238048334414,0.04343126829041683,1
U_15321,new,Android,treatment,3012.05681509944,4033.4498779457062,0.19698996895020773,0
U_15322,old,iOS,treatment,4102.541625852537,5899.623122161464,0.03865903570859598,0
U_15323,old,Android,control,2408.7081239499907,,0.18443353225687134,1
U_15324,new,iOS,control,540.3145712728511,585.3353731745922,0.03880113853702788,0
U_15325,old,Android,treatment,4364.512946654674,5012.879728269903,0.15808517695989593,1
U_15326,new,Android,treatment,252.62112142865766,256.3594661195533,0.08971746591073648,0
U_15327,new,iOS,control,4993.9420929228145,4980.917725686519,0.04039856440201054,0
U_15328,old,Android,treatment,867.4141543027079,889.0508246372651,0.05879485657697569,1
U_15329,old,Android,control,1216.3285432382052,1150.7747491109685,0.061777879330697526,1
U_15330,new,iOS,treatment,638.3710407854593,821.308646425483,0.22460559800165053,1
U_15331,old,Android,control,635.7048960969755,482.2707483622637,0.05882339478159713,1
U_15332,new,Android,control,4198.511188388594,3228.233326249543,0.1398332723733198,0
U_15333,old,Android,treatment,2819.5599106995123,3741.567045663845,0.12544177269899598,1
U_15334,old,Android,control,3966.331221130854,3757.995950535839,0.07440208725559501,1
U_15335,old,Android,treatment,563.5662917635757,472.92295702691894,0.04776292077080596,1
U_15336,old,iOS,control,1733.6263482701618,1717.6767718480555,0.11950763344099069,1
U_15337,old,iOS,control,2275.7008242365055,2206.0228754157874,0.13691331288987083,0
U_15338,old,Android,treatment,1862.780617335176,2055.947330573649,0.09547655663766941,0
U_15339,new,iOS,treatment,355.7029606867855,423.6722390741265,0.06196907487626962,1
U_15340,old,Android,control,3546.159280538095,2837.0007046817072,0.014443188653468013,0
U_15341,old,iOS,control,1653.187387257691,1656.4074858673196,0.09302155392607717,0
U_15342,new,iOS,treatment,419.23160962754577,438.44183156018073,0.06541064948506227,1
U_15343,new,iOS,control,204.01516548262225,205.17270350239588,0.04868836165779162,0
U_15344,old,Android,control,2437.0744374911196,1803.854446445477,0.08296861086674666,0
U_15345,old,Android,control,10652.873792358807,9817.716895897982,0.02315396250253264,1
U_15346,new,iOS,control,399.491043087072,400.6756852993395,0.15932383924277913,0
U_15347,new,Android,treatment,1031.4825380321995,1204.4290089256956,0.061188402876618406,1
U_15348,old,iOS,control,3646.8469005302713,4656.875706467296,0.04437842205250526,0
U_15349,old,Android,control,543.2114062142186,608.8814598516697,0.03820501706933592,1
U_15350,old,iOS,treatment,1021.732476502134,1289.042694672036,0.13103043614731852,0
U_15351,old,Android,treatment,753.7745844394042,1059.0917624607052,0.10258639989257722,0
U_15352,new,Android,treatment,1978.5828184955403,2039.4851086133808,0.12267879909052821,0
U_15353,old,Android,treatment,4331.366857121922,6302.33492290186,0.024331863056727722,1
U_15354,old,iOS,treatment,1703.515607154641,2347.634080419053,0.07698148000097983,0
U_15355,old,Android,treatment,764.9673337198524,842.2899495823644,0.11809158995167716,1
U_15356,new,Android,control,631.5404622536422,813.7987934093258,0.07076727115185262,1
U_15357,old,Android,treatment,905.8027577764153,1140.5030917960248,0.15819253328477226,0
U_15358,old,iOS,treatment,686.3620771855286,1076.3224723444523,0.03276294430645193,0
U_15359,old,iOS,control,1382.4185635250833,,0.11623628075176458,0
U_15360,old,Android,treatment,2375.781166643227,2567.1228158746358,0.24491538680786154,1
U_15361,new,iOS,treatment,1332.2182897502046,1273.1464835289412,0.025086780035779365,0
U_15362,old,iOS,control,1490.1536216966238,1410.6367620768501,0.09705175598374395,1
U_15363,old,iOS,treatment,1570.0511172190727,1693.8979979453406,0.08115396526071186,0
U_15364,old,Android,treatment,1405.2629974088845,1974.4447840553778,0.032787044979333685,1
U_15365,old,iOS,control,531.3660565442605,529.056667034058,0.016006292233778138,0
U_15366,old,Android,treatment,1705.0134950584718,1524.8242366342797,0.02560788151227611,0
U_15367,old,Android,control,940.4137318781077,970.4605594173634,0.08546161838428395,0
U_15368,old,iOS,treatment,510.47711692055515,613.7036599060219,0.14948433993327567,0
U_15369,new,Android,control,1210.7063359766214,1125.6044035711834,0.011783694694700931,1
U_15370,old,iOS,treatment,919.505805659575,1128.5681286223,0.11992433967698082,1
U_15371,old,Android,treatment,1799.7868570040278,2109.6968899560466,0.10741035641873216,0
U_15372,old,Android,treatment,2955.226684692482,3818.6743855515424,0.1099155789925316,1
U_15373,old,Android,control,701.36568306861,761.8562574805532,0.09421051592967443,0
U_15374,old,iOS,treatment,1614.7209151202778,2009.6619603779318,0.08395376779923372,0
U_15375,old,Android,treatment,352.44059446368675,334.85469167516214,0.14525071936960487,1
U_15376,old,Android,control,5111.493239435686,6736.1941914582685,0.07048603428457241,1
U_15377,old,Android,treatment,505.7119253017888,457.4622187940702,0.09116996443464323,0
U_15378,old,Android,treatment,993.6297547843473,1149.8467102454124,0.06549004241616502,0
U_15379,new,iOS,treatment,2625.6891826432598,2370.2143437495097,0.0997997817004002,0
U_15380,new,Android,treatment,746.0379143662366,853.6216413879399,0.12784471586907428,0
U_15381,old,iOS,treatment,575.5362633330777,693.2321706543039,0.037662207761940195,0
U_15382,new,iOS,treatment,1592.1703256475337,1676.0138466902379,0.12021334674446216,0
U_15383,new,Android,control,1563.71664754498,1919.7216329601265,0.07811781264428079,1
U_15384,old,Android,treatment,903.8571387957,1243.8916085866829,0.011757549392558918,0
U_15385,old,Android,control,985.6281665705039,937.2660521902459,0.04048328648222123,0
U_15386,old,iOS,control,1058.801842570771,1186.5147286511585,0.027588076992738526,0
U_15387,old,iOS,control,1271.0533162026493,1569.3721207810067,0.04221826750361182,1
U_15388,old,Android,treatment,329.9177977003787,453.61654068834923,0.0334449222731458,0
U_15389,old,Android,control,1297.352979724716,1270.8444415621932,0.08048757569703983,1
U_15390,new,iOS,treatment,3750.0562613209395,3083.93847007462,0.09669071097476811,0
U_15391,old,Android,treatment,732.4861356713266,906.424255903317,0.029284504934195425,0
U_15392,old,iOS,control,940.5130387811695,1034.8385495264542,0.09204105006772935,0
U_15393,old,Android,control,581.9160867725366,514.7382185334872,0.12871155625321418,1
U_15394,old,Android,control,2447.8122078414217,2456.0901948314795,0.04665364474284914,0
U_15395,old,Android,control,3927.5781716737533,3878.7459194126577,0.060936391637139826,1
U_15396,new,iOS,control,2313.8059258151093,2795.439889681533,0.10494994224108294,0
U_15397,old,Android,treatment,552.6980971324292,833.5380736809733,0.10880286433334223,0
U_15398,old,Android,treatment,2237.3642356147393,3105.490558055297,0.06654061082590565,0
U_15399,old,Android,control,4723.0989222191365,4662.4857289693155,0.06231992938367537,1
U_15400,new,Android,treatment,1353.0617270561777,1712.881475437707,0.16682573240338625,1
U_15401,old,iOS,treatment,2199.418164674352,2847.88474630827,0.022042155210571384,0
U_15402,old,Android,control,1028.551030385132,1016.9953249157046,0.04335516202572152,0
U_15403,new,iOS,control,1073.288546739173,1410.1493266134994,0.13185996816778076,0
U_15404,old,Android,treatment,4033.0368455839466,4232.150843533385,0.03328115241597417,0
U_15405,old,iOS,control,1950.3957151832444,2127.0749369416776,0.11110991468502478,1
U_15406,old,Android,treatment,552.5813057351002,734.1607574116446,0.07883239671255657,0
U_15407,old,iOS,control,1041.468533594708,996.5553843733637,0.19264823274170853,0
U_15408,old,iOS,control,3946.7353330740925,4277.750899400256,0.1421298123296547,0
U_15409,old,iOS,treatment,1944.9956963394984,2620.5958122974375,0.12515145640295458,0
U_15410,old,Android,treatment,1649.900149625088,2018.3233355223479,0.12635327542853064,0
U_15411,new,Android,control,577.7737388326713,618.7230680648324,0.16464948724280867,1
U_15412,old,Android,treatment,3881.9765830271117,4653.175131594624,0.06735091279088395,1
U_15413,new,iOS,control,3402.701117703404,3809.759503935836,0.07123124046456214,1
U_15414,new,Android,control,2472.403570033504,2387.484418157061,0.017536627698795493,0
U_15415,old,Android,control,4756.625105206049,4534.159330570941,0.09269460137433361,0
U_15416,old,iOS,control,1125.807004127318,1129.2790189087143,0.10008622451141391,1
U_15417,old,Android,control,1005.3440590218904,1183.8432296005506,0.056718664567336506,0
U_15418,old,Android,control,1323.644569331861,976.7114079735156,0.2590803675393961,0
U_15419,old,iOS,treatment,1547.0094832910418,1576.4670669359305,0.04861675587848205,0
U_15420,new,iOS,control,2827.6763833516047,3792.9475662729574,0.09124168478121118,0
U_15421,old,Android,control,3812.0781997543595,,0.18973303073814307,1
U_15422,old,iOS,treatment,2307.6752163197716,2556.7994166600765,0.1526237993512809,0
U_15423,old,Android,treatment,477.36002444033835,630.4440258554785,0.04384550653617783,0
U_15424,old,Android,control,388.69808509539905,342.9273113363921,0.1669325931532505,0
U_15425,old,Android,control,1818.1787330824466,1244.691821035272,0.15535552507405204,1
U_15426,old,Android,control,3033.3744284049685,3194.810591709421,0.07280853430035583,1
U_15427,new,iOS,control,844.4969495765416,751.9252417789355,0.11696433081253557,0
U_15428,old,Android,treatment,6940.603372978402,8314.467983899598,0.05369529288689664,0
U_15429,old,iOS,treatment,630.9758265531619,781.339851940231,0.03598204253488265,1
U_15430,old,Android,treatment,570.5146381861543,687.5583189053214,0.002146147726681215,0
U_15431,new,Android,control,528.990241038005,393.3839567901107,0.042731425058268886,1
U_15432,old,Android,control,855.2404149929384,858.6118808010613,0.01724181098170169,0
U_15433,new,Android,control,1371.1751958010002,1462.619268901577,0.05106973441092544,0
U_15434,old,Android,control,1070.4676688038007,845.6599424501771,0.13197362943256621,1
U_15435,old,iOS,control,434.82689878628315,335.74026968957924,0.024845755579486088,1
U_15436,new,Android,treatment,1836.574679890444,1665.43900945887,0.045103509022627684,0
U_15437,old,iOS,control,366.9622002780896,408.06736502192194,0.09598861580721645,1
U_15438,new,Android,treatment,381.9998381501365,288.8961059417058,0.10069188442643809,0
U_15439,old,iOS,control,409.54841690129354,460.5233019696325,0.02328757755783503,1
U_15440,old,Android,treatment,1770.3232017317548,,0.037193823233106015,0
U_15441,new,iOS,control,1044.4366551357123,1004.0949837500411,0.10081937904824412,1
U_15442,new,Android,control,4169.528421953738,3243.4993029887946,0.034666564255046814,0
U_15443,old,Android,treatment,3115.926167304911,3237.5259479969855,0.03582916807004599,0
U_15444,new,Android,treatment,2851.817273832836,3441.197947824081,0.10153723300240164,0
U_15445,new,iOS,treatment,1133.7460125331606,1455.264457739068,0.057347742099474484,0
U_15446,old,Android,treatment,686.547167609552,684.7956356216646,0.07094072853838529,0
U_15447,old,iOS,control,1661.8828219452196,1946.5293248572216,0.11413556910147346,0
U_15448,old,Android,treatment,2409.458212210526,3135.6687154324927,0.05438988590483483,1
U_15449,new,iOS,treatment,1580.4117117371993,1705.094143513661,0.08126071447156696,1
U_15450,new,Android,treatment,616.7507972289399,592.3690772171358,0.030265989456251332,1
U_15451,new,iOS,treatment,1330.6514886196449,1311.7759531490747,0.18032829601444966,0
U_15452,new,Android,control,426.6535760539397,543.3170440117149,0.07006310120980869,0
U_15453,old,Android,control,651.0577264643993,668.4841147445596,0.017548434819254898,1
U_15454,old,iOS,treatment,614.367091250976,869.5670077461077,0.054643710643876145,1
U_15455,new,Android,control,917.9065188981912,951.1656660310039,0.050994395895817245,0
U_15456,old,Android,treatment,584.6137092365877,643.0005227196358,0.00411880948123242,0
U_15457,old,iOS,treatment,1067.8738293124652,1370.4921459118875,0.11556683068622989,1
U_15458,old,Android,control,3088.8484428686984,4088.6322682229147,0.30886187245001157,1
U_15459,old,Android,control,658.4684740427688,594.8488968623981,0.11947620588053404,0
U_15460,old,iOS,treatment,1002.0175137523795,1344.461804663251,0.08202579840910457,1
U_15461,new,Android,control,953.0808951129493,980.3164658178115,0.09810497900353683,0
U_15462,new,iOS,control,1096.5281987155636,858.1125917907902,0.12666890170263811,0
U_15463,old,iOS,control,1006.050868454925,783.9338747781471,0.16275886149185118,0
